cano_smiles,aromatic_count
CC1Cc2[nH][nH]c(=O)c2C(C2CCCC2)O1,5
CCC(=O)Nc1nc(C)c(C(=O)N2CCCCC2)s1,5
CNC(=O)C1CC(=O)N=C(N/N=C(\C)c2cccs2)S1,5
Cc1cc(C(=O)O)c(C)n1C1CC1,5
CCOC(=O)CN1CC23C=CC(O2)C(C(=O)NCc2cccs2)C3C1=O,5
C=CCC1(Cc2ccsc2)C(=O)NC(=O)NC1=O,5
CC(C)(C)OC(=O)N1CCC(NC(=O)c2nc[nH]c2C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)CC1,5
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)CCC(F)(F)F,5
CCOC1=C/C(=C/c2sc(=O)[nH]c2N)C=CC1=O,5
CCCCNC(=O)C1(C)CCCCN1C(=O)c1sccc1C,5
CCN1C(=O)NC(c2cccs2)C(C(C)=O)=C1C,5
CC1(C(=O)NC2CCCC2)CCC(=O)N1CCCn1ccnc1,5
C=CCNC(=S)NNC(=O)c1ccc(Br)o1,5
Cc1cc(C(=O)NN/C=C2\C=C(C(C)(C)C)C=CC2=O)n[nH]1,5
Cc1ccsc1/C=C/C(=O)O,5
C=CC(O)Cc1c(C)n[nH]c1C,5
CCOC(=O)c1[nH]c(C)c(CCC(=O)[O-])c1C,5
CC12CC3CC(C)(C1)CC(C(=O)N1CCN(C(=O)c4ccco4)CC1)(C3)C2,5
COCC(C)Nc1nc(C)c(C(C)=O)s1,5
CC1(C(=O)NC2CCCCCCC2)CCC(=O)N1Cc1cccs1,5
CCC(c1nnc(SCC(=O)N2CCOCC2)n1C1CCCCC1)N(C)C,5
Cc1c(Br)c(C(N)=O)nn1C,5
O=C(c1ccc([N+](=O)[O-])o1)N1CCOCC1,5
Cn1cnnc1SCC(=O)NC1CCCCCC1,5
CCOP(=O)(Cc1cc(C(C)=O)c(C)o1)OCC,5
CC(n1cnnn1)C12CC3CC(CC(C3)C1)C2,5
CCCC(=O)c1ccc(CP(=O)(OCC)OCC)o1,5
O=C(COC(=O)c1ccc([N+](=O)[O-])o1)NC1CCCCC1,5
CCCc1nnc(SCC(=O)N2CCCCC2)n1CC1CCCO1,5
CSc1sc(C(=O)O)c2c1C(=O)CCC2,5
Cn1cc(Br)c(C(=O)NC2C3CC4CC(C3)CC2C4)n1,5
CC(C)(C)OC(=O)N1CCC(c2cc(=O)[nH][nH]2)CC1,5
O=C(Nc1nnc([C@H]2C[C@H](O)[C@@H](CO)O2)s1)NC1CCCCC1,5
CCCc1nnc(NC(=O)OCC)s1,5
Cc1nnc(SCC(=O)NC2CCCCCC2)n1N,5
CCC(=O)Nc1sc2c(c1C#N)CCC2,5
Cc1nnc(SCC(=O)NC2CC2)s1,5
COC(=O)CN1C(=O)[C@H]2[C@@H](C1=O)[C@@H](c1ccc(C)o1)N1C(=O)CN(CCO)C(=O)[C@@]21C,5
Cn1cc(Br)c(C(=O)N2CCCCCC2)n1,5
CCCC[N+]12CCC(CC1)C(C(=O)c1cccs1)C2,5
CC1(C)C(=O)[C@@H]2OC2[C@@]2(C)C1CC(O)[C@]1(C)C2CC[C@@]2(C)C(c3ccoc3)OC(=O)C3OC321,5
C[C@H]1CN(C2CCN(Cc3nc(CC4CC4)no3)CC2)C[C@@H](C)O1,5
CN(C)C=O.O=C1CN(C(=O)CN2C(=O)NC3(CCCCC3)C2=O)c2ccccc2N1,6
CC1(C(=O)NS(=O)(=O)C2CC2)CCCN(C(=O)COc2ccccc2)C1,6
CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,6
CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,6
CCC(C)(C)NC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCOCC1,6
O=C(NC(=S)NCCN1CCOCC1)c1ccc(Cl)cc1,6
CCOC(=O)C(C(C)=O)C(c1ccc(OCCC(C)C)cc1)C(C(C)=O)C(=O)OCC,6
CC1(C(=O)NS(=O)(=O)C2CC2)CCN(C(=O)c2ccccc2F)C1,6
CC(=O)Nc1cc(C(N)=O)c(Cl)cc1Cl,6
CC(C)C[C@H]1CN(CCCC[C@@H]2CNC(=O)C(=O)N2Cc2ccccc2)C(=O)C(=O)N1CCC1CCCCC1,6
COC(=O)CNC(=O)COC(=O)c1ccc(OC)c([N+](=O)[O-])c1,6
CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)CN2C(=O)CSC2=O)C1,6
CC(Cc1ccccc1)N/C=C1\CC(=O)NC1=O,6
CCOC(=O)C1CCCN(C(=O)CCNS(=O)(=O)c2cc(Br)cnc2N)C1,6
S=C(NCCc1cccc(Cl)c1)NC1CCCCC1,6
CC(C)[C@H](NC(=O)[C@@H]1CSC2c3ccccc3C(=O)N21)C(=O)NCC1CCCO1,6
CC(C)C1O[C@H](/C=C\c2ccccc2)OCC1(C)C,6
CS(=O)(=O)N1CCN(C(=O)c2ccccc2F)CC1,6
Cc1cc(C)c(NC(=O)CC(C)(C)C)c(Cl)c1,6
Cc1ccc(S(=O)(=O)NC(CC(N)=O)C(=O)O)cc1,6
O=C(CN1CCN(S(=O)(=O)c2cccc(Br)c2)CC1)N1CCCCC1,6
CCOC(=O)C1(Cc2ccccc2)CCCN(CCO)C1,6
O=C1N=C(N2CCOCC2)S/C1=C\c1cccnc1,6
CC(C)[C@H](NS(=O)(=O)c1ccccc1)C(=O)OCC(=O)NC(=O)NC1CCCCC1,6
CCNC(=O)c1cc(Cl)ccc1OC,6
Cc1ccc(=O)n(CC(=O)O)c1,6
CN(Cc1ccccc1)C(=O)N1CCOCC1,6
CCSC1=NC(=O)/C(=C2/C=Cc3ccccc3N2CC)S1,6
COc1ccc(C=C2SC(=S)N(CCCN3CCOCC3)C2=O)c(OC)c1,6
CC(C)(C)OC(=O)C[C@H]1CC=CC[C@@H](CC(=O)NCCO)C(=O)NC[C@@H](c2ccccc2)OC1=O,6
CC12CCC(C/C1=N\NC1=NC(=O)/C(=C\c3ccc(Cl)cc3)S1)C2(C)C,6
C#CCNC(=O)C1=C[C@@H](c2ccc(C(F)(F)F)cc2)C[C@@H](OCCCCO)O1,6
COC(=O)C1(C(=O)OC)CC=CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CCC1,6
CN1CC(=O)N(CC(=O)Nc2ccc(Br)cc2F)C1=O,6
Cc1cc(=O)oc(C)c1C(=O)NCC(C)C,6
COc1cccc(NC(=O)COC(=O)CNC(=O)C2CCCCC2)c1,6
CC1CCN(C(C)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,6
CCCCNC(=O)C1=CC2=N[C@@H](c3ccccc3)C[C@H](C(F)(F)F)N2N1,6
Cc1ccc(C)c(OCCC(=O)OCC(=O)NC(=O)NC2CCCCC2)c1,6
COc1ccc(OC)c(N(CC(=O)N2CCOCC2)S(C)(=O)=O)c1,6
CCOC(=O)CNC(=O)N1CCC(CCOc2ccccc2)(C(=O)OCC)CC1,6
COc1ccc(Cl)cc1NC(=O)NN1CCN(C)CC1,6
COC(=O)COc1ccc(/C=C2/SC(=O)N(CC(=O)N3CCCC3)C2=O)cc1Br,6
CC(=O)c1ccc(OCC(C)C)c(CN2CCCCC2)c1,6
COc1ccc(Cl)cc1NC(=O)/C=C\C(=O)O,6
CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)C1CCCCC1,6
CC(C)(C)OC(=O)C[C@H]1CC=CC[C@H](CC(=O)NCCO)C(=O)NC[C@@H](c2ccccc2)OC1=O,6
O=C1CCCC2=C1C(c1ccc(Cl)cc1)C([N+](=O)[O-])O2,6
O=[N+]([O-])/C(CN1CCOCC1)=N\Nc1ccc(Br)cc1,6
CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)NC3CCCCCC3)cc2CC1C,6
COC(=O)[C@H](C)N(Cc1ccc(Cl)c(Cl)c1)S(=O)(=O)CCN1CCCC1,6
COC(=O)C1(C(=O)OC)NOC2C(=O)N(c3ccccc3)C(=O)C21,6
CC[N+](C)(CC)CCCOC(=O)C(O)(c1ccccc1)C1CCCCC1,6
O=C1NC(=S)N/C1=C\C=C\c1ccccc1,6
O=C(O)C1CCN(c2ccc(Cl)nn2)CC1,6
O=S(=O)(Nc1ccc(Br)cc1)N1CCOCC1,6
C[C@@H]1C[C@H](O)c2cc(Cl)ccc2N1,6
CC1CC(C)CN(C(=O)COC(=O)/C=C/c2cccc([N+](=O)[O-])c2)C1,6
N#CCCC(CCC#N)C1=NCCc2ccccc21,6
CCOC(=O)NNS(=O)(=O)c1cc(Br)ccc1Br,6
CC1=C/C(=N\OC(=O)/C=C/c2ccccc2)C(C)=CC1=O,6
COC(=O)C1=C(C)NC(=O)NC1c1ccccc1,6
COC(=O)c1cc(OC)c(OC)cc1NC(=O)CCN1C(=O)C2CCCCC2C1=O,6
N#CC1(NC(=O)COC(=O)CCNC2=NS(=O)(=O)c3ccccc32)CCCCC1,6
CCc1ccc(NC(=O)NCCCN2CCCC2=O)cc1,6
CC1CC(C)CN(C(=O)C2CC(=O)N(c3ccc4c(c3)OCCO4)C2)C1,6
COCCNC(=S)NNC(=O)CSCc1ccc(Cl)cc1Cl,6
O=C(NCc1ccccc1Cl)C1CCC(=O)N(C2CCCC2)C1,6
CN(C)c1cccc(C(=O)NC2CCCCCC2)c1,6
CC(C)CC(NC(=O)C(NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CCC(=O)OCc1ccccc1)C(N)=O,6
CC(=O)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,6
c1ccc(N2CCN(C3CC4CCC3C4)CC2)cc1,6
Cc1cc(NC(=O)CCN2CCN(CCO)CC2)ccc1Br,6
Cc1cccc(/C=N/NC(=O)C2CCCNC2=O)c1,6
C#CCN1C(=O)S/C(=C\c2cc3c(cc2OC)OCO3)C1=O,6
NC(=O)[C@@H]1CCCNc2c(I)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1,6
CC(Sc1nc(=O)cc(N)[nH]1)C(=O)NC1CCCCC1,6
COc1cc([N+](=O)[O-])ccc1NC(=S)NC(=O)CC(C)(C)C,6
COc1ccc(S(=O)(=O)NCC2CCC(C(=O)N3CCC4(CC3)OCCO4)CC2)cc1,6
CC1CN(c2ccc(NC(=S)NNCCC#N)cc2)CC(C)O1,6
COCCS(=O)(=O)N(Cc1ccc(Br)cc1)[C@@H](C)C(=O)OC,6
CC1CC(C)(C)N(C(=O)CN2CCN(C)CC2)c2ccccc21,6
CC1(C(=O)NS(=O)(=O)C2CC2)CCCN(C(=O)c2ccc3c(c2)OCO3)C1,6
CN(C)c1nc(=O)cc(C(F)(F)F)[nH]1,6
CCOc1cc(CNCCCN2CCOCC2)cc(Cl)c1OCC(=O)NC(C)(C)C,6
Cc1ccc(NC(=O)CC2CCCC2)c(Br)c1,6
Cc1ccc(C(=O)NCC#N)cc1,6
CCOC(=O)N1CCC(=NNC(=O)c2ccccc2F)CC1,6
CCN(CC)S(=O)(=O)c1ccc(C(=O)NC(=S)N2CCCCC2C)cc1,6
COC(=O)c1cc(C#N)c(=O)[nH]c1C,6
O=C(CCC(=O)Nc1cccc(Cl)c1)NN/C=C1\C=C([N+](=O)[O-])C=CC1=O,6
O=C(NCCOc1ccc(F)cc1)C1CCC(=O)N(CC2CCCCC2)C1,6
N/C(COc1ccc(Cl)cc1Cl)=N\O,6
O=[N+]([O-])c1ccccc1OCCCN1CCOCC1,6
CCN(CC)CCNC(=O)C(=O)NCC1OCCN1C(=O)c1ccc2c(c1)OCO2,6
Cc1cc(NC(=O)N2CCC(CN3CCOCC3)CC2)ccc1Br,6
O=C(COc1ccc(C(=S)N2CCOCC2)cc1)N1CCCC1,6
NC(=O)N/N=C/c1c(F)c(F)c(F)c(F)c1F,6
CCCOc1cccc(NC(=O)OC2CCN(C)CC2)c1,6
O=C1C=C(N2CC2)c2ccccc2C1=O,6
Cc1cccc(CN2CCN(CC(=O)N3CCC4(CC3)OCCO4)C2=O)c1,6
CCOC(=O)C1CCCN(C(=S)Nc2cccc(Cl)c2)C1,6
CC(C)Oc1ccc(NC(=O)C2CCCNC2=O)cc1,6
COC(=O)c1ccccc1NC=C1C(=O)NC(=O)NC1=O,6
CC1CCCC(C)N1C(=O)COc1ccc([N+](=O)[O-])cc1Cl,6
Cc1ccc(CNC(=O)CN2C(=O)NC3(CC(C)CC(C)(C)C3)C2=O)cc1,6
c1ccc(COCCC2CO2)cc1,6
CC(C)C(C(=O)NC1CCCCC1)N(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccc(F)cc1,6
CC1=C(C#N)C(c2cccnc2)C2=C(CCCC2=O)N1,6
Cn1cc(S(=O)(=O)NC2CCCCC2)c(=O)n(C)c1=O,6
O=C(OC1C2C=CC1C1C(=O)NC21)c1ccccc1,6
NC(=O)C1=C[C@@H](c2ccc(Br)cc2)C[C@@H](OCCCCO)O1,6
CS(=O)(=O)N1CCN(c2cccc(Cl)n2)CC1,6
CCOC(=O)C1=NOC2C(=O)N(c3ccc(Cl)cc3Cl)C(=O)C12,6
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,6
COc1cc(CN2CCNC(=O)C2CC(=O)O)cc(OC)c1,6
C=CCOc1c(Br)cc(C2C3=C(CCCC3=O)N(C)C3=C2C(=O)CCC3)cc1OCC,6
C[C@@H]1CCCN1[C@@H]1CS(=O)(=O)N[C@H]1COCc1ccccc1,6
O=C(COC(=O)C1CCC(=O)N1)Nc1ccc(Cl)cc1Cl,6
COC(=O)C1=C(c2cccc(OC)c2OC)C[C@@H]2CC[C@H]1N2C(=O)NCCNC(C)=O,6
CCCC[C@H]1CN2[C@@H](CC[C@@H](C)[C@H]2c2ccc(Br)cc2)C(=O)O1,6
O=C1C=CC(=O)N1c1ccccc1N1C(=O)C=CC1=O,6
CCC1(c2ccccc2)CCC(=O)NC1=O,6
Cc1cc(CCN2CCC(=O)NC2=S)ccc1OC(C)C,6
COc1cc(S(=O)(=O)NCC2CCCO2)c(OC)cc1Cl,6
COc1ccc(C2=C(SC)C/C2=N\C(C)(C)C)cc1,6
CCOc1ccc(C2CC(=O)NC3=C2C(=O)CCC3)cc1Cl,6
CNc1nc(C(=O)O)nc(N2CCOCC2)n1,6
COc1ccc(OCC(N)=O)cc1,6
CCC(=O)NC(=S)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,6
COc1ccc(Cl)cc1NC(=O)NC(C)C(C)(C)C,6
CCOC(=O)CN1C(=O)C(=O)c2cc(C)ccc21,6
Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,6
CC(C)(C)OC(=O)C[C@H]1CC=CC[C@H](CC(=O)N[C@H](CO)Cc2ccccc2)C(=O)N2CCC[C@@H]2COC1=O,6
CCCN(CCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccccc1,6
COC(=O)CSC1=NS(=O)(=O)c2ccccc21,6
CSc1ncc(CN2CCN(C3CCCCC3)C(CCO)C2)cn1,6
CC(=O)c1ccc(OCC(O)CN2C(C)(C)CC(O)CC2(C)C)cc1,6
C[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1)c1ccccc1,6
CCOc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)C1CCC1,6
O=C(CCN1CCN(CCO)CC1)Nc1cccc(Br)c1,6
COc1cccc(C(=O)NC2CCN(C#N)CC2)c1,6
CC12CCCCC1c1ccccc1C(NCC(=O)O)=N2,6
OCCC1CN(C2CCC2)CCN1Cc1ccc(F)c(F)c1,6
CC=COC(=O)N[C@@H](c1ccccc1)[C@]1(C(=O)OCC)CCCC1=O,6
CCOc1ccc(CN(C)C(=O)CNC(=O)C2CCCCC2)cc1,6
CC(C)CN(C(=O)CCNC(=O)c1ccc([N+](=O)[O-])cc1)C1CCS(=O)(=O)C1,6
CCCNC(=O)C1(C)CCN(C(=O)COc2ccc(Cl)cc2Cl)C1,6
NNC1=NC(c2ccccc2)=C/C(=C2/C=CC=CC2=O)N1,6
CC12CCC(=O)N1C(C(=O)Nc1cc(Cl)ccc1N1CCCC1)CS2,6
O=C(O)Cc1cccc(=O)c(O)c1C(=O)O,7
O=c1cccccc1NN=C1CCCCCC1,7
CC(C)c1cccc(O)c(=O)c1,7
CNc1cccccc1=S,7
O=c1c(Br)ccc(Br)cc1Br,7
O=C1Cc2cccc(=O)c(O)c2C(=O)O1,7
COc1c(CO)cc(CO)cc(CO)c1=O,7
O=c1cccccc1NN=C1CCCCC1,7
CC(C)(C)Nc1cccccc1=O,7
CC(C)=CCc1ccc(O)c(=O)cc1C(C)C,7
COc1cc(NC(=O)CCl)ccc(=O)c1,7
O=c1cc(Br)c(O)c(Br)cc1Br,7
O=c1c(CO)cc(CO)cc(CO)c1O,7
C=CCNC(=O)c1cc2c(C(F)(F)F)nn(C)c2s1,8
CC(C)C(OC(=O)c1cc2sccc2n1C)C(=O)NCC1CCCO1,8
Cn1nc(C(F)(F)F)c2cc(C(=O)N3CCOCC3)sc21,8
Cc1c(Cl)c(=O)n2c(=O)c(Cl)c(C)n12,8
CC(=O)Nc1c2sscc-2n(C)c1=O,8
CCS(=O)(=O)NCc1cn2ccsc2n1,8
C#CCNC(=O)c1cc2sccc2n1C,8
CC(=O)NCc1cn2c(C)csc2n1,8
CCOC(=O)Cn1c(C(=O)OCC)cc2sccc21,8
CC(C)NC(=O)c1cc2c(C(F)(F)F)nn(C)c2s1,8
Cc1csc2nc(CNS(=O)(=O)N(C)C)cn12,8
CCS(=O)(=O)NCc1cn2c(C)csc2n1,8
Cc1cc2c(cc(C(=O)OC(C(=O)NCC3CCCO3)C(C)C)n2C)o1,8
CN(C(=O)c1cc2sccc2n1C)C1CCCCC1,8
CCCSCCCNC(=O)C1CCN(C(=O)c2cc3sccc3n2C)CC1,8
CCn1c(C(=O)N2CCCC(C(=O)NCCCOC)C2)cc2sccc21,8
CCOC(=O)c1cc2sccc2n1CC(=O)OC(C)C,8
CCOC(=O)N1CCN(C(=O)C2CCN(C(=O)c3cc4sccc4n3CC)CC2)CC1,8
CCN1CCN(CCCNC(=O)c2cc3sccc3n2CC)CC1,8
CCc1cc2c(cc(C(=O)O)n2C)s1,8
CCN1CCN(C(=O)C2CCN(C(=O)c3cc4sccc4n3CC)CC2)CC1,8
CCOC(=O)N1CCN(C(=O)c2cc3sccc3n2C)CC1,8
CC1CCN(CCCNC(=O)c2cc3sccc3n2C)CC1,8
CC1CCCC(NC(=O)COC(=O)Cc2cn3ccsc3n2)C1C,8
CCCCC(OC(=O)c1cc2occc2n1C)C(=O)NCC1CCCO1,8
CCOC(=O)c1cc2sc(C)cc2n1CC(=O)N1CCOCC1,8
COC(=O)c1cc2ccsc2n1CC(=O)NCC1CCCO1,8
Cc1cc2c(cc(C(=O)O)n2C)s1,8
CCn1c(C(=O)N2CCC(C(=O)N3CCC4(CC3)OCCO4)CC2)cc2sccc21,8
COC(=O)c1cc2occc2n1CC(=O)N(C)C1CCCCC1,8
CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N(C)C,8
CCOC(=O)c1cc2sccc2n1CC(=O)O,8
Cc1[nH]nc2cn[nH]c12,8
CCn1c(C(=O)N2CCCC(C(=O)O)C2)cc2sccc21,8
CCC1CCCCN1C(=O)Cn1c(C(=O)OC)cc2sc(Cl)cc21,8
Cn1c(C(=O)N2CCCC(C(=O)NCCCSC3CCCCC3)C2)cc2sccc21,8
Cc1csc2nc(CNC(=O)C3CCCCC3)cn12,8
Cn1nc(C(F)(F)F)c2cc(C(=O)O)sc21,8
CC(OC(=O)c1cc2sccc2n1C)C(=O)NCC1CCCO1,8
CCOC(=O)c1cc2occc2n1CC(=O)N1CCOCC1,8
CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N(CC)CC,8
CC(=O)c1sc2nsc(SCCN3CCOCC3)c2c1N,8
CCOC(=O)c1sc2sc(C(=O)OCC)c(CN3CCOCC3)c2c1CN1CCOCC1,8
Cn1c(C(=O)NC2CCCCC2)cc2sccc21,8
CN(C(=O)c1c(Cl)nc2sccn12)C1CCCCC1,8
CCOCCCNC(=O)C1CCN(C(=O)c2cc3sccc3n2C)CC1,8
COC(=O)c1cc2sc(Cl)cc2n1CC(=O)NCC1CCCO1,8
CCOC(=O)c1sc2nc(NC(=O)C(C)(C)C)sc2c1C,8
COCCNC(=O)C(C)OC(=O)c1cc2sccc2n1C,8
Cc1sc2nc(N)sc2c1C,8
COC(=O)c1cc2c(ccn2C)n1C,8
CCOC(=O)c1sc2nc(NC(=O)C3CCCCC3)sc2c1C,8
COC(=O)c1cc2c(C(F)(F)F)nn(C)c2s1,8
CC(=O)c1sc2nsc(SCCN3CCCCC3)c2c1N,8
Cc1cc2c(cc(C(=O)OCC(=O)NC3CCCCC3)n2C)o1,8
COC(=O)c1cc2sc(Cl)cc2n1CC(=O)NCCC(C)C,8
CCn1c(=S)sc2nc(C)sc21,8
CCOC(=O)c1cc2oc(C)cc2n1CC(=O)OC1CCCCC1,8
CCC(C(=O)N1CCOCC1)n1c(C(=O)OC)cc2occc21,8
CCOC(=O)N1CCC(NC(=O)c2cc3sccc3n2CC)CC1,8
CC(OC(=O)c1cc2sccc2n1C)C(=O)NC(C)(C)C,8
CCOC(=O)c1c(C=O)c2sc(C)cc2n1C,8
COCCNC(=O)c1cc2sccc2n1C,8
CCCS(=O)(=O)NCc1cn2c(C)csc2n1,8
CC(C)(C)C(=O)NNC(=O)c1cc2sccc2s1,8
COCCNC(=O)C(C)OC(=O)c1cc2occc2n1C,8
CCOC(=O)c1cc2occc2n1CC(=O)NC1CCCCC1C,8
CCOC(=O)N1CCC(NC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)CC1,8
CCOC(=O)c1cc2occc2n1CC(=O)NC1CCC(C)CC1,8
c1cn2cc(CSC3CCCCC3)nc2s1,8
COC(=O)c1cc2c(C)nn(C)c2s1,8
c1cn2cc(CN3CCOCC3)nc2s1,8
CC(=O)c1sc2nsc(SCCN3CCCC3)c2c1N,8
O=C(O)c1cc2sccc2s1,8
CC(=O)NNC(=O)c1cc2sccc2s1,8
C=CCNC(=O)c1cc2sccc2n1C,8
CCOC(=O)c1cc2occc2n1CC(=O)NCCOC,8
Cn1c(C(=O)NCCCN2CCCCC2)cc2sccc21,8
Cc1csc2nc(CNC(=O)CCC(=O)O)cn12,8
O=C(O)CCn1c(C(=O)O)cc2sccc21,8
CN1CCN(C(=O)c2cc3c(C(F)(F)F)nn(C)c3s2)CC1,8
Cc1cc2sc(C(=O)O)c(C)c2s1,8
O=S1(=O)CCC(SCc2nc3sccn3c2Br)C1,8
CCCCN(CC)C(=O)Cn1cnc2sc(C)c(S(=O)(=O)N3CCC(C)CC3)c2c1=O,9
CCOC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CCN1CCCCC1,9
CCOc1nc(OCC)c2[nH]c(C(=O)O)c(Br)c2n1,9
CC1CCCC(C)N1C(=O)c1cc2ncc(CCCl)cn2n1,9
CC(C)COC(=O)n1c(=O)oc2cc(S(=O)(=O)N3CCCCC3)ccc21,9
O=c1nc[nH]c2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,9
c1nc(N2CCCC2)c2[nH]cnc2n1,9
CC(C#N)Sc1ncnc2sc3c(c12)CCC3,9
CNC(=O)C1CCC(Cn2c(=O)c3sccc3n(CC(=O)N3CCCCC3C)c2=O)CC1,9
CCC/C=N/NC(=O)c1[nH]c2c([N+](=O)[O-])cccc2c1C,9
C=C(C)CSc1nc2ncc(Cl)cc2[nH]1,9
Cc1sc2ncnc(SCC(=O)NC(C)C(C)C)c2c1C,9
CC1CCCC(NC(=O)COC(=O)c2n[nH]c3ccccc23)C1C,9
Cc1cc2nc(CO)[nH]c2cc1C,9
Cn1c(=O)c2c(nc(N3CCOCC3)n2CC(=O)C23CC4CC(CC(C4)C2)C3)n(C)c1=O,9
COC(=O)c1c[nH]n2c(=O)cc(CCl)nc12,9
CCCc1nc2cc(CC(=O)OC)ccc2o1,9
COC(=O)c1[nH]c2cc(OC)ccc2c1/N=C/N(C)C,9
CC(=O)OCCOCn1cnn2c(=O)c(Br)c(C)nc12,9
C[N+](C)(C)CCCSc1nc2ccccc2[nH]1,9
Cc1cc2[nH]cnc2c([N+](=O)[O-])c1C,9
Cc1sc2ncnc(SCC(=O)N3CCCC(C(N)=O)C3)c2c1C,9
OCCC1CN(Cc2nc3ccccc3[nH]2)CCN1C1CCCC1,9
COC(=O)CCSc1cc(NCCCOC(C)=O)c([N+](=O)[O-])c2nonc12,9
FC(F)(F)c1nnc2ccc(Cl)nn12,9
Cn1c(=O)c2[nH]cnc2n(C)c1=O,9
CCCCn1c(=O)[nH]c(=O)c2c1nc(CCC(=O)O)n2CC(C)C,9
N#CC1(NC(=O)CSc2nc3ccccc3o2)CCCCC1,9
CCOC(=O)c1oc2ccccc2c1CN1CCCCC1,9
CCCCc1nc2ccc(S(=O)(=O)O)cc2[nH]1,9
Cc1ccc2[nH]c(CCN(C)C)c(CN3CCOCC3)c2c1,9
Brc1ccc2nc(C3CCCCC3)c(CC3CCCCC3)n2c1,9
C=CCOc1ccc2nnc(C)n2n1,9
COC(=O)CSc1nc2c(c(=O)n(C)c(=O)n2C)n1CCC(C)C,9
Nc1nc2[nH][nH]nc-2c(=S)n1,9
COc1ccc2nc(NC(=S)N(C)C)sc2c1,9
Cc1cc(C)n2nc(CC(=O)NC3CCCC(C)C3C)nc2n1,9
N#CC(C(=O)CCN1C(=O)C2CC=CCC2C1=O)c1nc2ccccc2[nH]1,9
C=C(C)Cn1cnc2cc(C)c(C)cc21,9
OCC1OC(n2cnc3c(N4CCCC4)ncnc32)C(O)C1O,9
COC(=O)c1[nH]c2cc(OC)ccc2c1N,9
Cc1ccc(S(=O)(=O)NC2CCCCC2)c2nsnc12,9
O=C(NC1=NCCS1)c1sc2cc(F)ccc2c1Cl,9
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)(O)CP(=O)(O)OP(=O)([O-])[O-])[C@H](O)[C@@H]1O,9
COC(=O)CCNC(=O)c1ccc2[nH]c(C)c(C)c2c1,9
O=C(O)Cc1c[nH]c2cccc(O)c12,9
CC(=O)OCC(C)n1c(=O)c2ccccc2n1C(C)=O,9
CCO[C@@H]1OC(C(=O)N2CCOCC2)=C[C@H](c2cn(C(C)=O)c3ccccc23)[C@H]1CCCO,9
CCOC(=O)c1[nH]c2ccc(F)cc2c1NC(=O)CCN1CCOCC1,9
CC[n+]1c(/C=C(/C)SC)sc2ccccc21.COS(=O)(=O)[O-],9
CC(C)Cn1c(=O)c2c(nc3n2CCS3)n(C)c1=O,9
CCC1(CC)C(=O)C(C)(C)C(=O)OC1c1cn(C(C)=O)c2ccccc12,9
CCCCN(CC)C(=O)Cc1cn(C)c2ccccc12,9
CCOC(=O)CCCNS(=O)(=O)c1c(C)ccc2nsnc12,9
C/C=C/Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C,9
CC(Cc1c[nH]c2ccccc12)NC(=O)OCCCl,9
Cc1ccc2c(c1)c1c(n2CC(O)CNC2CCCC2)CCCC1,9
CCOC(=O)N1CCN(C(=O)CSc2ncnc3sccc23)CC1,9
Cc1ccc2nc(NC(=O)CCCC(=O)O)sc2c1,9
CCN(CC)CCn1c(C)nc2ccccc21,9
OCCN1CCN(c2ncnc3sc4c(c23)CCCC4)CC1,9
Nc1ncnc2c1ncn2[C@H]1O[C@@H](C(=O)O)[C@@H](O)[C@H]1O,9
